Name,Architecture,Size,Pretraining Data,Dimensions,# Layers,Directory,Steps,Tokenizer,Layer Norm,Rope,Attention Type,Position Embedding,FFN Activation,Dropout,GPT Init,Bias,Weight Tying,Llama Linear,Context Length,Train Loss,Tokens,Test Loss,Optimizer,Scheduler,Learning Rate,Weight Decay,C4 Validation Loss,C4 Validation BPB,The Pile UC Validation Loss,The Pile UC Validation BPB,RefineWeb Validation Loss,RefineWeb Validation BPB,Slimpajama Validation Loss,Slimpajama Validation BPB,FineWeb-Edu Validation Loss,FineWeb-Edu Validation BPB,ARC-Challenge Accuracy,ARC-Challenge Loss,ARC-Challenge BPB,ARC-Easy Accuracy,ARC-Easy Loss,ARC-Easy BPB,HellaSwag Accuracy,HellaSwag Loss,HellaSwag BPB,MMLU Accuracy,MMLU Loss,MMLU BPB,Winogrande Accuracy,Winogrande Loss,Winogrande BPB,PIQA Accuracy,PIQA Loss,PIQA BPB,Social IQa Accuracy,Social IQa Loss,Social IQa BPB,CommonSenseQA Accuracy,CommonSenseQA Loss,CommonSenseQA BPB,COPA Accuracy,COPA Loss,COPA BPB,OpenBookQA Accuracy,OpenBookQA Loss,OpenBookQA BPB,Hugging Face,MMLU_stem Loss,MMLU_other Loss,MMLU_humanities Loss,MMLU_social_sciences Loss,Intervention,Intervention,Intervention,Intervention,Intervention,Intervention,Overtraining
allenai/OLMo-7B,olmo,,Dolma,,,,,,,,,,,,,,,,,,,,,,,,3.111731209320289,0.8713107749847024,3.079380703593498,0.5299581816446449,3.3568766871777105,0.9403485807103883,3.974635425098456,0.8506033974331264,3.1713429392473484,0.7444674848368369,0.3395904436860068,4.9714463746092274,0.8322293588121659,0.7079124579124579,5.219616969141465,0.7866621748572633,0.5169288986257717,2.4373934639389345,0.7112419094011218,0.2500356074633243,,,0.6227308602999211,3.9571161428730752,0.9965817289074731,0.7714907508161044,3.2930070441360852,0.8170324365360511,0.43193449334698053,8.853669751096856,1.4211511853744578,0.20638820638820637,2.6472189815975815,1.9095648484489816,0.81,4.240099154832904,1.2769601830415764,0.274,7.730774755559732,1.3274938149504807,True,,,,,False,False,False,True,True,True,False
HuggingFaceFW/ablation-model-c4,Llama,1713670144,C4,,,,145000.0,gpt2-HF,,,,,,,,,,,,,304000000000,,,,,,3.1235433656584446,0.8724211011508607,3.758056047156935,0.6760964964095169,3.60521330835154,1.0070611038074566,4.230927253666429,0.9144671255616492,3.2999620197476767,0.7764561331419404,0.27986348122866894,5.637959928087184,0.9444647788670855,0.6157407407407407,6.240217257361025,0.9201906708319013,0.483469428400717,2.5941400507072334,0.7519358155131372,0.2641361629397522,,,0.5730071033938438,4.047734123591237,1.0124952319045732,0.7551686615886833,3.5286484366526505,0.8551690099809653,0.41606960081883315,9.332060480207293,1.4845388465695502,0.19082719082719082,3.4843302108927108,2.513412958037255,0.73,4.807410579004329,1.4209425751782698,0.224,8.116781955024143,1.370452252608781,True,,,,,False,False,False,False,True,True,False
HuggingFaceFW/ablation-model-the-pile,Llama,1713670144,The Pile Deduped,,,,20000.0,gpt2-HF,,,,,,,,,,,,,42000000000,,,,,,3.802647130318855,1.0620981393103224,2.8902472433990196,0.519972563074906,3.9160131097871202,1.0938782667120197,4.335887925272098,0.9371531889008567,3.621164504151491,0.8520326511452718,0.2158703071672355,6.12828949672384,1.044847689780963,0.5273569023569024,6.825893281916004,1.036645098611119,0.33479386576379205,2.990966857648935,0.8752550480971908,0.2528129896026207,,,0.5177584846093133,4.438694409752291,1.104209221023884,0.6675734494015234,3.9920623413434786,1.0135900253148966,0.390992835209826,9.025716996286747,1.4682183321022717,0.19656019656019655,4.984832488738738,3.5957965555827838,0.69,4.5629070616883105,1.3597376922059894,0.192,8.587469494394494,1.4807517501002565,True,,,,,False,False,False,False,True,True,False
HuggingFaceFW/ablation-model-fineweb-edu,Llama,1713670144,FineWeb-Edu,,,,130000.0,gpt2-HF,,,,,,,,,,,,,273000000000,,,,,,3.558435206068341,0.9938885417708011,3.7533866362313715,0.6752564417835466,3.7121110833009805,1.0369213595059934,4.436759137565991,0.9589553618118608,2.9976290148810487,0.7053194611211289,0.3856655290102389,4.713331239822807,0.8106599388294662,0.7403198653198653,4.746703021199458,0.7386111010752813,0.4644493128858793,2.6633141160299725,0.7709373762264282,0.2536675687224042,,,0.5895816890292028,4.142604108430207,1.0380583589043748,0.7442872687704026,3.6119880706745544,0.8917739584731468,0.40992835209826,8.46213658975972,1.3714729683061662,0.2072072072072072,1.976376945126945,1.4256546088309614,0.78,5.143003562409814,1.5192160435534308,0.308,7.7034660329254105,1.3185897039625225,True,,,,,False,False,False,False,False,True,False
state-spaces/mamba2-130m,Mamba2,128989632,The Pile,,,,,gpt-neox,,,,,,,,,,,,,300000000000,,,,,,3.8963184285954204,1.0910017611541132,3.1583600034553014,0.5435504361175929,4.001655534144774,1.1209679272397122,4.435491680989843,0.9492302789111461,3.724178499305203,0.8742447138558821,0.20819112627986347,6.686159409965925,1.1306646348389144,0.4734848484848485,7.886871291161127,1.1625284590894476,0.309699263095001,3.106853723892382,0.9225394632278952,0.23030907278165502,,,0.5217048145224941,4.459801092395954,1.1317071073149594,0.6490750816104461,4.118313959143642,1.0558254967856715,0.37871033776867963,9.184471794805946,1.5083856423772823,0.19983619983619982,2.8874205793151106,2.082833675369324,0.67,5.127019435425686,1.5484105343480228,0.182,8.609264628047733,1.502568689795085,True,,,,,False,False,False,True,True,True,False
HuggingFaceFW/ablation-model-fineweb-edu,Llama,1713670144,FineWeb-Edu,,,,80000.0,gpt2-HF,,,,,,,,,,,,,168000000000,,,,,,3.6096362308494374,1.008189241069772,3.781450434262159,0.6803052849318317,3.7592387121845734,1.0500857406130408,4.475503305811963,0.9673294760530047,3.05938572860853,0.7198503493099755,0.3506825938566553,4.682321416926973,0.8179973115819859,0.7184343434343434,4.67596969612214,0.7370107629484739,0.44503087034455285,2.717853566717629,0.78691886935684,0.24497934767127189,,,0.5682715074980268,4.172292311577043,1.046335282273844,0.7372143634385201,3.697773668915941,0.9162232249557111,0.4068577277379734,8.470354538899418,1.3629540307258203,0.20065520065520065,2.145110309172809,1.5473700026017014,0.78,5.167530032467534,1.5258311769613404,0.298,7.782345746094181,1.331923529302869,True,,,,,False,False,False,False,False,True,False
allenai/OLMo-7B,olmo,,Dolma,,,,,,,,,,,,,,,,,,,,,,,,4.221410335320884,1.1820302151355517,4.2553049131086595,0.732333501818385,4.451762939632204,1.247054733327663,5.128880851392179,1.2232104726115183,4.279355620571115,1.0045716204773023,0.18430034129692832,7.79942732752409,1.3478637671594327,0.35058922558922556,9.33334785739039,1.4082915565519292,0.2833100975901215,3.4812705075693033,1.0128106195226074,0.2335849594074918,,,0.5067087608524072,5.107827695433002,1.314170199125807,0.6022850924918389,4.812830836565776,1.2341322812642945,0.35056294779938585,10.380562629043744,1.7294118847957873,0.19492219492219492,4.9776129009877925,3.590588723860008,0.53,6.211607900348403,1.891883809736986,0.146,10.210177742503982,1.8201029179578863,True,,,,,False,False,False,True,True,True,False
HuggingFaceFW/ablation-model-c4,Llama,1713670144,C4,,,,30000.0,gpt2-HF,,,,,,,,,,,,,63000000000,,,,,,3.298373962580021,0.9212521510277786,3.870550070916791,0.6963348362258127,3.728047935823596,1.0413730750967085,4.348669328427101,0.9399157447906257,3.4484652987908526,0.8113978328084048,0.2568259385665529,6.2264236482454525,1.0339493286854673,0.5660774410774411,7.001417956861759,1.028774330634179,0.42093208524198367,2.755708249639608,0.8015513074015802,0.23892607890613873,,,0.526440410418311,4.196842792473466,1.047731707271604,0.7312295973884657,3.6514755401474335,0.901060873826243,0.4094165813715456,9.053981360136907,1.4493825856710163,0.2022932022932023,4.082136824324325,2.9446392763414626,0.71,4.944760326479075,1.4652222519537366,0.194,8.287816940524754,1.41697657389126,True,,,,,False,False,False,False,True,True,False
state-spaces/mamba2-370m,Mamba2,368346624,The Pile,,,,,gpt-neox,,,,,,,,,,,,,300000000000,,,,,,3.651277198109233,1.0223881663170569,2.918670847357961,0.5023001843455228,3.759858270367635,1.053234216710222,4.2491406865083245,0.9093496931295972,3.485905209074127,0.8183104549377261,0.25,6.104471948095802,1.0197038301480923,0.5484006734006734,7.033266979471579,1.0261044989791313,0.37492531368253335,2.8357639111469632,0.8392862769549575,0.2335849594074918,,,0.5509076558800315,4.250180529145505,1.0734688272846995,0.7034820457018498,3.7481744072262573,0.9515065772821811,0.3986693961105425,9.326837568119647,1.502078427261928,0.21294021294021295,2.51148120777027,1.8116507418679966,0.71,4.747504407918471,1.4296659098862226,0.202,8.2933795847165,1.423023323625527,True,,,,,False,False,False,True,True,True,False
HuggingFaceFW/ablation-model-fineweb-edu,Llama,1713670144,FineWeb-Edu,,,,100000.0,gpt2-HF,,,,,,,,,,,,,210000000000,,,,,,3.588474613322673,1.0022786966964137,3.7529503484527145,0.675177951033309,3.738775713267343,1.04436971537008,4.452352781596363,0.9623257517946073,3.0331455221163104,0.7136762269583028,0.3651877133105802,4.874920576601684,0.8354385213451456,0.7171717171717171,4.959631625396211,0.763617278552917,0.45488946425014937,2.690438011699853,0.7786053877842748,0.24006551773251675,,,0.5840568271507498,4.149529970461102,1.0416115265536605,0.73449401523395,3.6677073242964027,0.9058093647409906,0.42067553735926305,8.249286059011238,1.3403845447976177,0.180999180999181,2.2569679054054053,1.6280582022869647,0.74,5.289150252525252,1.5612906758595946,0.31,7.7973424885878,1.333151682481101,True,,,,,False,False,False,False,False,True,False
allenai/OLMo-1B,olmo,,Dolma,,,,,,,,,,,,,,,,,,,,,,,,3.2684291470877787,0.9151875086774303,3.246671467558727,0.5587487462453444,3.5054471230857747,0.9819670289171143,4.096612052696327,0.876707359871295,3.314447892266564,0.7780611347456649,0.2738907849829352,5.363844214819745,0.9058062031505781,0.6292087542087542,5.859493230570576,0.8758581359799149,0.4509061939852619,2.5735651512731637,0.7524431275406622,,,,0.5919494869771112,4.056528266544502,1.0229511071039072,0.7366702937976061,3.442651926116847,0.8653678460831687,0.417093142272262,8.778761843797765,1.4236277965856343,0.21048321048321048,2.0424672072291084,1.4733286555238827,0.75,4.415954396183184,1.3294116833337561,0.242,7.898263247779251,1.3600458528608146,True,,,,,False,False,False,True,True,True,False
allenai/OLMo-7B,olmo,,Dolma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.371160409556314,4.780751696190992,0.7901281937335182,0.7293771043771043,4.987640804685506,0.7423856182985791,0.5538737303326031,2.3478093942788916,0.6855830204703571,,,,0.659037095501184,3.8462102459904615,0.9674177839904097,0.7878128400435256,3.1879926486517824,0.7833111572564392,0.43961105424769703,8.13797374110988,1.3169647694484787,0.2113022113022113,1.9261499747792588,1.3894235083112194,0.86,4.013972058058817,1.206658808704295,0.302,7.54331666611812,1.2870509286344622,True,,,,,False,False,False,True,True,True,False
state-spaces/mamba-370m,Mamba,371516416,The Pile,,,,,gpt-neox,,,,,,,,,,,,,300000000000,,,,,,3.655658064303203,1.0236148455068081,2.9188219740723893,0.502326193094192,3.7616756646088287,1.053743316166221,4.245844325980986,0.9086442459215307,3.4869327134722012,0.8185516598876628,0.24829351535836178,5.898822422304458,1.0001033288983874,0.5505050505050505,6.713482054702087,0.9971538574739491,0.3724357697669787,2.8359449423258063,0.8375562572126241,0.2288135593220339,,,0.5493291239147593,4.2706022501844725,1.0765732784685902,0.6947769314472253,3.762288963022135,0.9566840362985877,0.4002047082906858,9.181335233786557,1.5061936138098315,0.19983619983619982,2.0866349303849305,1.5051889331060133,0.7,4.69505403363997,1.4153852671576612,0.2,8.270410796516847,1.4364870387667898,True,,,,,False,False,False,True,True,True,False
HuggingFaceFW/ablation-model-fineweb-edu,Llama,1713670144,FineWeb-Edu,,,,150000.0,gpt2-HF,,,,,,,,,,,,,315000000000,,,,,,3.544428795815159,0.9899764821558786,3.720420767408534,0.669325687124079,3.69762049562225,1.032873635841833,4.410020562229111,0.9531761208408086,2.9811339681742655,0.7014383012455603,0.3984641638225256,4.606866494717842,0.7959292583344002,0.75,4.585533080654911,0.7162948664136227,0.46942840071698866,2.652544802420259,0.767388838151902,0.2513886910696482,,,0.5919494869771112,4.12630284719231,1.0350013155515594,0.7426550598476604,3.558370339680001,0.8809171051302548,0.41453428863868985,8.548219596370624,1.3788153002632035,0.18755118755118755,2.1128109643734643,1.5240709503187126,0.81,5.2908732413419886,1.5621250170101417,0.298,7.674922290990259,1.3149948927358461,True,,,,,False,False,False,False,False,True,False
HuggingFaceFW/ablation-model-c4,Llama,1713670144,C4,,,,15000.0,gpt2-HF,,,,,,,,,,,,,31000000000,,,,,,3.3743469956923415,0.9424717946973168,3.9584121551304516,0.7121417445206036,3.797597966023905,1.0608008104878748,4.4129710637234645,0.9538138384045339,3.5242686195526702,0.8292337815150327,0.2508532423208191,6.453097077685317,1.086112878832218,0.5378787878787878,7.262887089210753,1.0815902414563512,0.39364668392750446,2.82376972516784,0.8214664204284318,0.23087879219484403,,,0.5248618784530387,4.267630698651023,1.0668394828762948,0.7181719260065288,3.7859942842813123,0.9352730415837212,0.40276356192425794,9.022691013257143,1.4537180365907094,0.19656019656019655,4.429733888718264,3.1953775568558114,0.66,5.017625180375181,1.486497951292689,0.192,8.461956969419468,1.450134991205603,True,,,,,False,False,False,False,True,True,False
HuggingFaceFW/ablation-model-c4,Llama,1713670144,C4,,,,90000.0,gpt2-HF,,,,,,,,,,,,,189000000000,,,,,,3.190164765392041,0.8910287873942512,3.7865524534370953,0.681223168338972,3.647592776839,1.0188991590523127,4.2789395551608305,0.9248444420945999,3.354425521158362,0.7892709835704143,0.2721843003412969,5.814993476823643,0.9783338788779473,0.5997474747474747,6.443270895081589,0.9567269470759185,0.4638518223461462,2.6481365097269496,0.7675357137250095,0.23764421022646345,,,0.5777426992896606,4.106918565669378,1.0272090453965608,0.7464635473340587,3.6053476887748777,0.8742146252794474,0.4053224155578301,9.20360529365899,1.4694038767996414,0.2031122031122031,3.2967822225634724,2.3781256816916083,0.74,4.906662743506493,1.4531839010672705,0.238,8.167671491702741,1.3871921408212202,True,,,,,False,False,False,False,True,True,False
EleutherAI/gpt-j-6b,GPT,6053381344,The Pile,,,,,gpt2-HF,,,,,,,,,,,,,402000000000,,,,,,3.3562583487898343,0.9374195462084638,2.4786026814522533,0.44591527318728214,3.474614495023844,0.9705803261510937,3.9652252757443542,0.8570386448909197,3.186964326354557,0.74986862954616,0.3395904436860068,4.924911235526216,0.847116803636675,0.6691919191919192,5.120464814428864,0.7978588634082587,0.4953196574387572,2.551381073636063,0.7426439357504842,,,,0.6408839779005525,4.013505167368193,0.9993222061955574,0.7540805223068553,3.413132627772417,0.8413975181266359,0.4201637666325486,8.288842693887808,1.3443447504081436,0.20802620802620803,2.135355087990257,1.54033309799028,0.86,4.294271839612491,1.2712131825901944,0.29,7.777719180175218,1.3279571121661502,True,,,,,False,False,False,True,True,True,False
HuggingFaceFW/ablation-model-c4,Llama,1713670144,C4,,,,75000.0,gpt2-HF,,,,,,,,,,,,,157000000000,,,,,,3.212485860396247,0.8972631795581509,3.8031336068075317,0.6842062158399964,3.6664467661648974,1.0241657321168598,4.295904838658329,0.9285112964516091,3.3737355626314436,0.793814490448153,0.2568259385665529,5.801752550962189,0.9831411976893105,0.5909090909090909,6.381550546347952,0.9571725943932339,0.4567815176259709,2.673506080828898,0.775169527437089,0.2497507477567298,,,0.569060773480663,4.09919124625429,1.0265128941077275,0.7464635473340587,3.6323840609712863,0.8833324989032999,0.406345957011259,9.256266500066658,1.4804939155568466,0.1891891891891892,2.573492526617527,1.8563824529579573,0.75,4.820641504329005,1.4261870052674235,0.242,8.17530557376651,1.3946658882635667,True,,,,,False,False,False,False,True,True,False
HuggingFaceFW/ablation-model-fineweb-edu,Llama,1713670144,FineWeb-Edu,,,,70000.0,gpt2-HF,,,,,,,,,,,,,147000000000,,,,,,3.61952854090836,1.0109522121651682,3.7873935115894932,0.6813744796720064,3.7666748885944346,1.0521629225667617,4.478387585077148,0.9679528804300628,3.0709342750155466,0.7225676350341572,0.35409556313993173,4.588517926170703,0.8097677602868842,0.7087542087542088,4.595877963298657,0.7286122520943047,0.44383588926508666,2.7327523148650723,0.7904599752523438,0.2466885059108389,,,0.5785319652722968,4.161340808736474,1.04476607410347,0.7268770402611534,3.6670295248717,0.9126975680706383,0.4078812691914023,8.064598317625101,1.3165445929684638,0.19574119574119575,2.0001663595413595,1.4428150439316254,0.77,5.19210497835498,1.5339362052809415,0.27,7.833727397689114,1.3372666257440806,True,,,,,False,False,False,False,False,True,False
state-spaces/mamba2-1.3b,Mamba2,1343757312,The Pile,,,,,gpt-neox,,,,,,,,,,,,,300000000000,,,,,,3.4275722891364775,0.9597489200283293,2.7013178756338947,0.46489396642140357,3.5390900505302865,0.9913912890319496,4.065229118745232,0.8699911639475997,3.2700374974043434,0.7676358683531457,0.29948805460750855,4.938652325662058,0.8572524141874265,0.6414141414141414,5.231125933422921,0.8038570350876701,0.4587731527584147,2.614455645138743,0.7717580222095967,0.24839766415040593,,,0.6108918705603789,4.05605487907423,1.0236561466007594,0.7323177366702938,3.421688411153423,0.8635615364186628,0.42988741044012285,8.033006284014514,1.3205395908721536,0.20638820638820637,2.0063816479832104,1.4472984268380018,0.82,4.763502773268397,1.4418458007892994,0.256,7.822206461268765,1.3457510647740405,True,,,,,False,False,False,True,True,True,False
EleutherAI/pythia-2.8b,GPT,2646430720,The Pile,,,,,gpt-neox,,,,,,,,,,,,,299892736000,,,,,,3.4651873814047334,0.9702814605952038,2.7329617581084906,0.4703398453271342,3.5769148134473796,1.0019869901670724,4.10744378664001,0.8790254365518397,3.301392005491451,0.7749962870215364,0.2935153583617747,5.1532923104328,0.8892427281883175,0.6439393939393939,5.573206138100684,0.8499238504184801,0.45269866560446126,2.616012306113945,0.7694327160313855,0.2521720552627831,,,0.5943172849250198,4.088261448614981,1.0314068788924244,0.7388465723612623,3.4902969668167096,0.875652870123818,0.4104401228249744,8.564739024366824,1.403015887861515,0.21621621621621623,2.046755029176904,1.4764216652540327,0.79,4.264859403183622,1.288289781715831,0.24,7.911548630861325,1.373495067983604,True,,,,,False,False,False,True,True,True,False
HuggingFaceFW/ablation-model-fineweb-edu,Llama,1713670144,FineWeb-Edu,,,,20000.0,gpt2-HF,,,,,,,,,,,,,42000000000,,,,,,3.7245366121665744,1.040281485503913,3.8882776191548754,0.6995241269397623,3.869398896930027,1.0808573005061546,4.566408009801373,0.9869775007939618,3.182366816121656,0.748786870121004,0.3191126279863481,4.989938609142366,0.8661820606425769,0.6952861952861953,5.200053552466513,0.8022418137012196,0.40071698864767974,2.8423986809852746,0.8239469511033222,0.22981056829511465,,,0.5493291239147593,4.307107467907354,1.0790918531011493,0.7127312295973884,3.841716623759692,0.9581626262632786,0.4007164790174002,9.383565331042018,1.5127986118298502,0.19656019656019655,2.3536579903767403,1.6978053553326033,0.74,5.46657417929293,1.6162380002027712,0.272,8.013822183719052,1.3656433226035307,True,,,,,False,False,False,False,False,True,False
HuggingFaceFW/ablation-model-fineweb-edu,Llama,1713670144,FineWeb-Edu,,,,120000.0,gpt2-HF,,,,,,,,,,,,,252000000000,,,,,,3.566854392922627,0.996240062273755,3.7530475757369373,0.6751954427964423,3.7204339657574184,1.0392462292089937,4.441683510501781,0.9600197093871785,3.007703312361188,0.7076898672102718,0.3728668941979522,4.770500413556554,0.8161310607268931,0.7377946127946128,4.841206526538312,0.7468327637854552,0.4622585142401912,2.6714754821334616,0.7721392447006631,0.2511038313630537,,,0.584846093133386,4.134610040298934,1.037798467202828,0.7431991294885746,3.601309139551436,0.8900008738438214,0.4232343909928352,8.49922868693235,1.3688543782983567,0.2022932022932023,2.17689138001638,1.5702951992517817,0.81,5.196020472582972,1.53626044134318,0.316,7.713357930611055,1.3227954411987997,True,,,,,False,False,False,False,False,True,False
HuggingFaceFW/ablation-model-fineweb-edu,Llama,1713670144,FineWeb-Edu,,,,30000.0,gpt2-HF,,,,,,,,,,,,,63000000000,,,,,,3.6862556591051243,1.029589426097869,3.8483645732980376,0.6923435340677493,3.8335859727761417,1.0708535088177578,4.5351915565226895,0.9802304170961155,3.1420727786314835,0.7393059875074859,0.3319112627986348,4.904667736010951,0.8524526473722998,0.6910774410774411,5.02973547602168,0.7801893754365306,0.4146584345747859,2.7988904058618327,0.8101057127157218,0.2483264492237573,,,0.5643251775848461,4.249150030026646,1.0697992012677724,0.719260065288357,3.7624008865292833,0.9406883082082631,0.40122824974411464,8.462115403135009,1.3756095248279974,0.18263718263718265,2.2933366605241607,1.6542927136135315,0.78,5.475602227633476,1.6125430608217768,0.27,7.888716712454213,1.3523432943888911,True,,,,,False,False,False,False,False,True,False
EleutherAI/pythia-1.4b,GPT,1311625216,The Pile,,,,,gpt-neox,,,,,,,,,,,,,299892736000,,,,,,3.568744436873241,0.9992783026055743,2.831468234454693,0.48729270634355043,3.6790372334265142,1.030594139501124,4.19479560084324,0.8977194152408094,3.3974378213417746,0.7975428826830457,0.26023890784982934,5.743004918296892,0.9737156883201554,0.6052188552188552,6.371190732264634,0.9493437997098758,0.40450109539932283,2.7203501575626605,0.8014589924532743,0.24270047001851588,,,0.5730071033938438,4.178896298293865,1.0523155247531788,0.7089227421109902,3.6163112290055888,0.9095100255361815,0.40890481064483114,9.144546551766009,1.4874849698378843,0.19328419328419327,1.99777973996724,1.44109346181959,0.73,4.303315746753246,1.2997470735867374,0.222,8.163454736626223,1.4115737596474223,True,,,,,False,False,False,True,True,True,False
EleutherAI/gpt-neo-125m,GPT,125198592,The Pile,,,,,gpt2-HF,,,,,,,,,,,,,300000000000,,,,,,4.1248513356247,1.1520913664506498,3.1759137672369673,0.5713656592620786,4.236273847992317,1.1833381973563417,4.601128178957947,0.9944818730944103,3.933334645368276,0.9254839270330142,0.19112627986348124,7.174737906617434,1.2224669242995314,0.4372895622895623,8.236854785475598,1.2501781677450026,0.28669587731527585,3.3380092541213697,0.9801354124183916,0.2313060817547358,,,0.5043409629044988,4.6756700247891345,1.1803694025290365,0.6305767138193689,4.444617025334752,1.1413905292712068,0.372057318321392,10.321941848647487,1.664574818387311,0.19574119574119575,5.927755830524204,4.275971970148954,0.67,5.301473701016728,1.579917274934815,0.16,9.176533071360456,1.5861343871101132,True,,,,,False,False,False,True,True,True,False
allenai/OLMo-7B,olmo,,Dolma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3720136518771331,4.644594269641144,0.7778276802293888,0.7276936026936027,4.799994144466064,0.7225993273475887,0.5584544911372237,2.345795050483025,0.6852299794165553,,,,0.6779794790844514,3.856098916931014,0.9676217289512561,0.7812840043525572,3.1717808015980906,0.7821257561077813,0.43193449334698053,8.252312060995497,1.3343662051404883,0.20638820638820637,1.950682426455761,1.4071199314984884,0.87,4.048030645781953,1.2175705793362221,0.306,7.564442299279588,1.2913772016938319,True,,,,,False,False,False,True,True,True,False
HuggingFaceFW/ablation-model-c4,Llama,1713670144,C4,,,,5000.0,gpt2-HF,,,,,,,,,,,,,10000000000,,,,,,3.5531697996225207,0.9924178877245106,4.152830282037133,0.747118714738903,3.964591918193177,1.1074480125857868,4.577121767183966,0.9892931584099454,3.695726881862376,0.869576615326923,0.20819112627986347,7.052611736000474,1.1751280073807067,0.48695286195286197,8.077187421309828,1.1897174479443964,0.33867755427205737,3.006375961046884,0.8754586963505855,0.23080757726819542,,,0.5193370165745856,4.3953181435834265,1.1014307098808642,0.6985854189336235,3.9586531405745204,0.9948397387685288,0.38996929375639716,9.458385226246756,1.534185346521327,0.19574119574119575,5.450104934479935,3.9314196806493356,0.69,5.225769886363638,1.5519937316106405,0.188,8.742514851988286,1.5078633460762527,True,,,,,False,False,False,False,True,True,False
HuggingFaceFW/ablation-model-the-pile,Llama,1713670144,The Pile Deduped,,,,50000.0,gpt2-HF,,,,,,,,,,,,,105000000000,,,,,,3.7022682194298935,1.034061813343831,2.7896439781121085,0.5018734409930801,3.816054379357755,1.06595632679013,4.264262568494121,0.9216721772447654,3.5185878440670226,0.8278971379596105,0.24061433447098976,6.080723893885336,1.0164123186631455,0.5454545454545454,6.798718833598454,1.0131818774155485,0.36914957179844654,2.870286369108143,0.8385047235786305,0.22959692351516878,,,0.5382794001578532,4.329819403664331,1.0809824308031604,0.6811751904243744,3.825009035575614,0.9673754005070574,0.4037871033776868,8.837244948814979,1.4287277376683019,0.19656019656019655,3.156221207002457,2.2767323416455114,0.73,4.70387748015873,1.3987729388923027,0.182,8.418315668012541,1.445571806402527,True,,,,,False,False,False,False,True,True,False
HuggingFaceFW/ablation-model-fineweb-edu,Llama,1713670144,FineWeb-Edu,,,,160000.0,gpt2-HF,,,,,,,,,,,,,336000000000,,,,,,3.5433215730578063,0.9896672293669438,3.7153706394324404,0.6684171392503347,3.6963211039737316,1.0325106706922247,4.405170217810709,0.9521277736931625,2.9761061323080904,0.7002552894498606,0.3856655290102389,4.670809824504712,0.8027568809982502,0.7470538720538721,4.656355040455269,0.7249818873799335,0.46863174666401114,2.647985244399281,0.7665225800348091,0.24953710297678394,,,0.585635359116022,4.122371818969292,1.0338172848064433,0.7535364526659413,3.581795159084717,0.8830799248575586,0.41453428863868985,8.43511788411685,1.3607578119674035,0.19328419328419327,2.1302403255528257,1.5366435767883764,0.77,5.198493416305917,1.5344725674491504,0.306,7.7038987578393865,1.3154253764641302,True,,,,,False,False,False,False,False,True,False
state-spaces/mamba-790m,Mamba,793204224,The Pile,,,,,gpt-neox,,,,,,,,,,,,,300000000000,,,,,,3.5210387060250206,0.9859202988062504,2.790356088063018,0.48021734917195574,3.628939108080909,1.0165603499237659,4.136568437571054,0.8852583420592389,3.355557371067993,0.7877115165783898,0.2627986348122867,5.40563666128699,0.9197893361465522,0.6119528619528619,5.989901147838222,0.8958584798911651,0.42332204740091617,2.6901351833786666,0.7945806417313604,0.23835635949294973,,,0.5659037095501184,4.125172492129808,1.0428126070905763,0.721436343852013,3.518133550567598,0.8981537082535215,0.41146366427840325,8.839703469452235,1.4416984738041694,0.21294021294021295,1.9810062192874693,1.4289939242681133,0.72,4.532285951028139,1.3664571182577174,0.224,8.058994010221548,1.392030643311464,True,,,,,False,False,False,True,True,True,False
state-spaces/mamba2-2.7b,Mamba2,2702599680,The Pile,,,,,gpt-neox,,,,,,,,,,,,,300000000000,,,,,,3.3330392741408077,0.9332788848560083,2.609204209781205,0.44904130136997056,3.4473072911886047,0.9656805479105065,3.9948507669885114,0.8549296403844601,3.180796187844543,0.7466866192355786,0.3319112627986348,4.688938043386797,0.8144353961397275,0.6952861952861953,4.955668133859855,0.7665178257463156,0.4963154750049791,2.5392500455768903,0.7484544883196674,0.2584389688078621,,,0.6369376479873717,3.9791059599166716,1.0002272009642548,0.764961915125136,3.345972669654049,0.8323842422947053,0.43500511770726713,8.149366907261562,1.3336563551631928,0.2153972153972154,1.949169162059787,1.4060283419786757,0.87,4.408604871257215,1.3278315926721191,0.294,7.644608005384375,1.3149790682341909,True,,,,,False,False,False,True,True,True,False
HuggingFaceFW/ablation-model-c4,Llama,1713670144,C4,,,,50000.0,gpt2-HF,,,,,,,,,,,,,105000000000,,,,,,3.2537347234633462,0.9087841908986268,3.8427025178350247,0.6913248968220607,3.6958539924646194,1.0323801902485634,4.327556191915338,0.9353523788663425,3.411102276122228,0.8026065958395645,0.26023890784982934,5.845151289819294,0.9879324467797821,0.5883838383838383,6.488996375725516,0.9679801921990552,0.4417446723760207,2.697242972473108,0.7843718910725824,0.23543654750035609,,,0.5469613259668509,4.148433396512987,1.0378870096170103,0.7366702937976061,3.622076425996457,0.8892141131054484,0.417093142272262,8.569400818780847,1.3955816510492858,0.19737919737919737,3.639996352886978,2.6257023435819784,0.77,4.829981240981241,1.432086989117721,0.22,8.200851113816737,1.4017833338043928,True,,,,,False,False,False,False,True,True,False
